11.9754712721	3.54399231962	2.38493869363
175.368019917	8.71812326743	2.01524426525
46.3142201588	12.148537867	2.26448581905
101.421206125	17.6038626328	2.24100199418
66.1107130584	19.1108891562	2.27772468258
231.356698881	21.2927244685	2.06691697553
181.357219309	25.8836123413	1.41852952541
76.6322872893	33.3925904859	1.65017230603
43.7474157132	33.4226155815	2.09642592548
128.685426954	37.9195342253	2.20351288775
203.104369986	41.131998074	1.6993138442
5.3506862947	51.9131568809	1.76025996749
172.634068476	54.2589383416	1.66743479291
90.007070138	67.4664194867	2.62701276769
195.091037622	67.1240335422	1.68156109704
207.198057377	74.1040857561	2.09788072371
161.187913348	79.9824042067	2.21919239886
235.852764686	83.6268720671	1.92034264117
145.138181345	92.4469669449	2.10137132514
102.760051622	94.64541908	2.27909555687
191.623440051	96.0096220435	2.16807391775
139.514680425	98.6510138785	1.85691366011
244.671321558	107.176074673	1.77343262234
135.281312689	108.570483096	2.18343122479
202.298363488	111.873165609	1.90408514979
209.855905835	113.027718938	2.31105470879
14.4782650213	116.122923204	2.05685377903
245.465587911	117.784031768	2.00596536891
190.94298979	118.690209265	1.94227510472
72.2247679496	125.414061893	2.14761426773
196.567082472	132.757343523	2.25260289103
226.898424535	133.486362064	1.9679862355
13.2746820526	135.648688803	2.01829143841
114.931961956	148.280993122	1.60786622864
181.995990338	161.934379997	1.90790364979
67.3167911218	172.784603504	2.43958610416
173.543210654	189.12014794	2.36277902834
179.319300204	208.37989416	2.14366695435
48.314625525	226.312508966	1.51392734873
213.691425256	227.659296445	1.57382551883
77.4385452314	246.887571294	2.03744742896
73.741530665	3.89894406496	3.0769137895
142.588901147	14.4665001437	2.4269454758
37.3668845304	24.1300877083	2.67072545288
26.9311276098	24.9709206265	2.59798225331
192.135002044	28.5767729797	3.48135433405
60.7347301973	37.7191423407	3.56898176381
173.243939279	44.8330668424	3.41255345253
166.359399694	48.5016031628	3.59425290501
58.3516286016	50.2544629214	2.79041172591
179.652886848	49.6858104646	3.45892601172
41.9195313611	59.7592974667	3.16995533212
178.899095244	68.2994939154	2.6931117918
135.713261668	86.404041555	3.02691177206
113.973805228	92.9415521866	3.06628049829
84.8059336607	99.6104073636	2.88178431635
175.32954717	106.283262204	2.6347945518
59.7933429961	132.224843141	2.60689884781
184.406755443	141.582512586	3.32897562651
28.3910705499	144.169639944	2.78910374617
80.7284476191	146.731336861	2.66339614921
229.011937856	147.453546386	3.32970822392
13.5017282791	157.593704808	3.07243661942
132.21795045	160.640588193	2.62474467662
245.857282018	191.017249988	2.64257060347
36.485250684	201.671402371	2.50837038891
220.854699301	207.50646891	3.00020980839
139.661680033	212.059009139	3.29263864224
147.06223374	214.809214411	2.88915935915
105.040174832	218.519391231	3.59379830253
127.048737824	224.866907085	2.71088190912
87.791713566	233.015018654	2.75564566574
190.288726097	237.510429115	2.97335861555
88.7769626386	245.141154052	2.73907415451
163.098767855	245.038500706	2.88268933777
249.138788257	249.630332566	3.50080404265
44.773951668	249.910806319	2.98471100674
178.186594296	253.230152341	3.37854017615
88.4849325592	2.79090327745	3.95661414351
247.958330658	6.69794589732	3.8769466299
119.004580415	13.7334266917	4.33506363372
215.317891254	19.3353900867	3.91625719686
248.854494226	18.6420855785	3.63999771366
133.204486252	21.6180377045	4.10103671502
217.216795166	29.5110174147	3.46480524761
135.391202133	44.8765974834	4.11718350764
193.497064183	45.0978258873	3.8261114633
118.7220134	54.5814163008	3.7429553021
240.417438013	55.5364534494	4.49299690785
212.895863414	56.6620320029	4.20177287548
222.949008722	58.5003226264	3.81915773857
14.3703339485	70.3059061556	4.03429779859
190.688805773	73.3055419882	3.32000171661
63.8151896258	75.2781606336	3.82546280772
33.0784598051	76.2625340006	4.54946782799
181.363318688	78.7874849957	3.69280870341
169.899900169	87.2607737125	4.06314252145
71.237767137	90.0059491585	3.81972551103
7.69180011005	90.7242571065	4.33746906394
241.346494802	95.2523437169	3.76766375477
200.979484991	96.0953408231	4.88636648786
222.688679446	96.2026844137	4.01371098509
64.6857514727	98.5423027738	3.58010412094
17.2337797819	106.527665214	4.34385918541
90.0282784316	109.896440732	3.85334076511
69.9397005047	112.346614938	4.20991373525
24.6534347649	116.12639386	3.91435754075
164.682239448	122.678686976	4.27504674114
230.080339072	123.428437958	3.79453718842
103.537680597	123.992957235	3.77737773821
209.608490493	129.969843976	3.80463217454
172.046558816	131.086904392	4.36095164104
68.7607034768	134.949508981	4.19465307282
190.076641508	161.15035626	3.67786112077
207.77990108	161.394734412	3.61630407318
64.024670891	162.25860212	3.95777462002
238.535228105	164.263412967	4.31597679901
97.3274578694	169.796226377	4.11658130704
